numphoneme,phoneme,duration,timef,f0,f0max,f0min,f1,f2,f3,intensity,intensitymax,id,rec,reduction
5,o,0.128732533295171,0.482658608937903,109.189498484139,116.712446530664,100.111817519678,560.391718265532,889.014145378013,2727.34255763375,79.2968470928893,80.7876105684675,subj1,30-2,1
2,e,0.103149209871464,0.351252667065662,117.968430123221,122.443490572381,111.462727834117,483.04062970764,1812.68575653528,2427.89951210681,81.0621605288438,81.6990111662553,subj1,30-1,1
5,ə,0.0771609673843682,0.612876572103286,101.130141911827,103.631485200799,99.7791040439803,474.207685128826,1115.56758883872,2602.76980555676,69.8228672046203,72.5236607817996,subj1,30-1,3
1,ɪ,0.0906903865525351,0.420530354331321,124.468079194574,128.338183568831,121.517752143564,302.283120742725,2483.71212772101,3248.68522427017,80.9702321303023,81.3559422415094,subj1,3-2,2
3,i,0.128561097420627,0.566033611877146,110.779599910911,120.293165476688,104.805394706845,291.369208552241,2545.97993406648,3473.92320970147,77.2741948393111,79.9752062837319,subj1,3-2,1
1,i,0.141344797866356,0.342223704561897,123.189876017591,147.308232387552,114.175779076365,297.810170575364,2540.57253590968,3694.51852704106,80.5510773650865,82.1458508505355,subj1,3-1,1
3,ə̝,0.0786354861369163,0.501983141586898,108.669191074935,110.15525715587,102.452062162648,293.225184536147,2064.9717718343,2653.37673047122,76.6630423844479,77.6628195934032,subj1,3-1,3
2,ɐ,0.0891442919386173,0.352182170090011,116.544094300974,118.248400304515,115.398753522538,660.530639908127,1098.47805122628,2239.50508127701,80.8789078145048,81.4863136157422,subj1,29-2,2
4,o,0.0759019826076082,0.500028672805747,112.165113311514,114.098777468208,108.844951490222,337.275953969263,747.605752771429,2151.86243971283,78.8778981673273,80.2928249952705,subj1,29-2,1
2,a,0.104053238011744,0.359236767178587,116.149228363568,121.303742418926,112.157785299854,692.763801463159,1174.25115116002,2516.35665425026,81.4524293200459,81.488450075875,subj1,29-1,1
4,ə,0.0553583729323565,0.493788368055842,108.258495574396,115.794402102956,104.501198616681,683.278371917346,1528.72363953747,2457.3403910735,75.4866854949808,75.8002223998469,subj1,29-1,3
2,ə,0.0537016751812117,0.334178929641632,110.743276833837,111.56469851225,104.64888687969,450.716722680045,1611.2879517073,2401.93734133315,76.1984439907609,76.4579766038342,subj1,28-2,3
4,ɪ,0.0396369507289895,0.510627290951328,119.132276083551,124.813198601089,115.939373782689,542.967302613635,1363.98610388949,2476.42352147094,78.5436131316522,79.0473848969501,subj1,28-2,2
6,a,0.0987727239940143,0.653032626030076,106.103169049156,111.883086374125,102.42272470274,668.65932161199,1162.18875623864,2491.43720589053,76.1725997360514,78.379378501542,subj1,28-2,1
2,ɐ,0.0498910230662009,0.374378920409668,110.844703044417,113.860919655055,106.845092114087,451.948466482673,1716.3620794644,2676.19513325131,76.4823803894607,76.6853643104414,subj1,28-1,2
4,a,0.108755251719848,0.608759050353763,112.257457069142,126.174625547604,106.108744248039,670.169256076569,1331.04773138037,2440.04674649366,79.1103397371,79.4767233006714,subj1,28-1,1
6,ə,0.0394821045847634,0.751433019194158,100.832729732889,103.388988218321,99.7121548423303,588.322409384863,1114.53698906519,2527.77926114136,71.3427494973184,73.2529764409681,subj1,28-1,3
2,ɐ,0.0749316248695177,0.447364554783512,113.31469700947,115.286181317021,112.331669113635,676.926007952635,932.126219901969,2465.40525808295,80.5730356733327,80.7157530332371,subj1,27-2,2
4,o,0.12104339401999,0.615720545275601,108.602239603148,113.752896619747,103.654490242546,515.584273610896,892.149589093874,2722.49101932131,78.1766448294846,80.7150715326664,subj1,27-2,1
2,a,0.116265339660876,0.587759164495095,113.713449956271,117.328389493301,109.386436800103,661.908949579378,1001.96283783559,2354.3579986416,81.0181560755594,81.3850633314046,subj1,27-1,1
4,ə,0.098554157697794,0.784296151440261,100.684964751034,103.892365260708,98.4320679141348,558.85377238844,1007.60120332682,2568.99994732926,70.3524031664186,72.515846813511,subj1,27-1,3
2,ɐ,0.0689093850220728,0.43813003021473,117.321748010634,123.628497200339,113.189815714018,639.281426900965,1355.64847816041,2329.14786385083,79.4565357511543,79.8546767055783,subj1,26-2,2
4,o,0.112331737227762,0.621573735547462,108.99098677086,115.694084722526,105.209711148274,746.00692936383,2482.82135262271,3899.43933221343,75.22868311046,78.4953319443952,subj1,26-2,1
2,a,0.11737349701371699,0.469477522068531,115.457565336641,120.562195387748,107.396591164326,682.473832531623,1268.93967951031,2300.79818680883,80.735323802235,81.2882395946042,subj1,26-1,1
4,ə,0.0479869545801936,0.63775609927880506,100.921897844899,104.0981410045,95.0069105531136,486.050739267762,976.692223382764,2446.89606689113,70.6635711112233,71.5311931118029,subj1,26-1,3
2,ɨ̞,0.0678952869589488,0.447888710715059,116.038116580814,116.516230446356,114.316542144988,464.968376087558,1453.10939484666,2717.60347653692,80.5347489132727,80.8883301296244,subj1,25-2,2
4,a,0.117223291361777,0.62635632215001,108.930906262777,115.313146682917,100.873296628216,499.44125294606,1192.15097410895,1947.93640749909,77.3505665701957,79.6553412311154,subj1,25-2,1
2,ɨ,0.113783402190447,0.472014416862841,119.530638037239,121.298596253114,116.128321740415,362.94592284284,1745.34574828835,2349.88401002511,80.504870891374,81.1578248799534,subj1,25-1,1
4,ə,0.107582671825845,0.667957496384265,107.301770975593,111.425321446042,101.979311922148,596.639806568241,1005.22996159598,2494.95421156846,76.0894095886902,78.1448937241146,subj1,25-1,3
2,ɐ,0.0468523960270507,0.478722272049108,114.081624932178,115.100132743237,112.567266553226,550.407006156288,1096.21904011593,2288.02885482873,79.5592142183586,80.5174119867759,subj1,24-2,2
4,o,0.0702785940405761,0.641032358285676,111.264030256675,113.424166336538,108.614663748526,497.122461995544,918.739925171758,2501.52041585629,78.8274557354641,80.6820343572795,subj1,24-2,1
2,o,0.0877824956672594,0.503834963775457,115.851718487448,116.336709534983,112.764063966723,488.356456697961,786.477647167898,2448.62813454741,80.8113465844668,81.2009761241224,subj1,24-1,1
4,ə,0.0677273187545148,0.653591243837018,105.167465145491,119.47844283067,100.696458487502,582.97417255066,1348.44821292436,2453.15334568295,74.7039506175703,76.4581284091461,subj1,24-1,3
2,ɐ,0.0485494531145809,0.361358057387293,111.361793500424,113.942392815704,110.857217029205,607.283111702549,1266.88582455892,2160.89828187008,80.7331727493767,80.840943434815,subj1,23-2,2
4,o,0.0647326041527745,0.514818972404646,112.794851355433,113.525618159022,109.468169312237,401.868182077032,875.03752576676,2610.42963562349,78.8279845762667,79.6583840726796,subj1,23-2,1
2,o,0.107879483017207,0.503651395126461,119.425660014525,119.869858382933,115.136773622486,526.195494841094,727.244772363213,2506.5693697513598,81.8230099302596,82.099024567548,subj1,23-1,1
4,ə,0.0483804923837613,0.662916370054371,109.164196780181,110.546088701124,107.050791394807,597.792384749843,1232.04317562581,2190.79423229767,75.7233512422563,76.4586066709354,subj1,23-1,3
2,ɪ,0.0668803246611883,0.34962122005344,118.043400502326,118.494382853246,115.081948751705,335.963723365861,1981.26471197616,2588.78630277546,78.6907936707841,79.1933189435883,subj1,22-2,2
4,a,0.134009275064612,0.543549298996663,108.537353697443,114.084889200397,105.141603540562,779.820508510399,1493.92784417987,3511.45166359496,77.4755387509905,78.8170691656301,subj1,22-2,1
2,i,0.13901642661472,0.393563129504948,117.705168544596,119.915161071704,110.668526824233,295.235391499835,2396.58586559831,2918.7056230503,79.6380720340084,80.0875834657239,subj1,22-1,1
4,ə,0.0642032811762698,0.591477905164848,108.921923036047,111.428066687756,105.998162973195,482.890676532747,1514.3641849727,2910.87493516397,74.4829486270566,75.0236303298311,subj1,22-1,3
2,ɪ,0.0500273914067622,0.313535895170791,122.36018448763,125.416293748992,118.922673154733,300.900684060059,2430.42041010003,3369.38868964779,76.4385816528034,76.8740126492537,subj1,21-2,2
5,i,0.118502383394768,0.627926783042662,111.468899263542,118.374424490284,105.427592739311,298.790948362298,2643.06035218131,3537.2249017078,77.7731390084714,78.9073563445272,subj1,21-2,1
2,e,0.123525379346637,0.386543338142164,116.227393638459,119.851549904454,109.494924623711,348.547555603524,2191.32359178133,2785.53321519152,80.1219620141115,81.2784648974508,subj1,21-1,1
5,ə̝,0.0798103159044662,0.684411545699529,104.316536991681,106.428231693557,100.240309080235,315.679217098742,2291.06370362571,3213.34117533597,70.0123375564648,71.5192902021831,subj1,21-1,3
2,ɐ,0.0407611600362298,0.254178073036194,118.264678874496,122.775857869174,117.664808431792,561.350457816383,1409.06587527261,2405.91583623743,80.6517326911707,80.9810224628834,subj1,20-2,2
5,a,0.100204518422398,0.540015707790255,110.455558193263,119.413407231797,107.675508952907,667.352186276185,1180.87922182734,2406.16804089507,76.7640395860293,77.0099879310986,subj1,20-2,1
6,ə̝,0.124661214444136,0.652448574223523,106.200074568217,111.047053884125,104.204421655515,520.710770139027,1645.23719794069,2410.44964550109,72.993465351454,75.2691372396174,subj1,20-2,3
2,o,0.0648970641206111,0.346395726030147,121.68748743913,122.361278276825,119.65031637474,470.335034591143,858.603846751544,2356.98362605028,83.1849155954586,83.8832043542077,subj1,20-1,1
5,ə,0.0391557705308715,0.64169549545047,110.906377349269,113.00538147136,109.307889177912,651.19722247972,2139.06673900675,3519.12375861744,73.7695119886057,73.9632671138947,subj1,20-1,3
6,ə̝,0.104777941513165,0.713662351472488,106.984845961977,111.915865500847,105.65903782664,484.919194625455,1784.41528539103,3450.39320655093,73.5264868310719,74.0640927282085,subj1,20-1,3
2,ɪ,0.0389168350323155,0.330380054868626,119.4418932155,121.890606559878,118.460483172318,349.25386058443,2017.62811120126,2541.84651565395,80.3863109800125,80.9468682109621,subj1,2-2,2
5,i,0.088135185220244,0.65716700786057,110.287047014735,111.846728812972,106.22918741883,285.710918155113,2494.81108216376,2526.38306842693,75.4295964673569,75.6289440148668,subj1,2-2,1
2,e,0.101893821952556,0.411608369133739,115.898155586753,123.977156727011,113.717782101677,404.606749853996,2167.38246686584,2625.75023186551,81.1850695383427,82.9945054745783,subj1,2-1,1
5,ə̝,0.089818447774736,0.745815140988109,105.784790382433,111.327415647942,102.772193786665,302.781215045413,2096.97180478068,2499.63546930512,71.1705051073542,73.1499496452718,subj1,2-1,3
2,ə̝,0.0517008806371992,0.314798508857882,114.474883937356,118.083192007765,111.249242191959,344.304051945481,2187.34394563364,2652.63954823652,80.0118998789041,80.1881149469354,subj1,19-2,3
4,ɪ,0.0525974277002721,0.41117731813821,129.448304599842,130.080550495345,126.286026109833,357.99090568656,1988.50606981147,2367.99331478336,85.356748832883,85.5682284422824,subj1,19-2,2
6,u,0.107585647568738,0.584509750332289,114.49806909065,120.848500875362,109.385151811209,345.911853115075,753.403582456996,2508.25579857772,78.2307251907554,78.9263191478236,subj1,19-2,1
2,e,0.121958995519717,0.40120519594876,121.203560882581,127.672790930117,117.63074410771,347.516076987969,2040.72780942363,2379.05454890935,82.7210950437714,82.905353430581,subj1,19-1,1
4,ə̝,0.0646529614803318,0.545204973791317,111.388629111487,113.640537483387,108.307033351837,425.01367334157,1596.96623204583,2376.1947181158,78.4080124539752,78.8818925444942,subj1,19-1,3
6,əᶷ,0.0925712857559297,0.705735338376005,109.856376627602,115.90835026724,104.166361380346,314.741375003552,733.163408456442,2520.7876142389,73.1187790848575,73.7938880803715,subj1,19-1,3
3,ɐ,0.073101348032218,0.398635180094604,127.164747669093,128.773989183059,121.695831874912,379.310158587923,1437.74835673794,2581.42872551106,81.3269233521446,82.0679384457429,subj1,18-2,2
6,i,0.0546450670933906,0.626081701076034,111.645875325346,116.809372490242,106.450436516416,326.418170805828,2503.56572447376,3067.74671166917,78.1094194122255,78.5395084661306,subj1,18-2,1
3,o,0.112022576878814,0.449139753798801,118.848474760551,123.547318950392,111.518196976852,443.705026980075,894.693555872336,2319.97396617556,83.0240314464704,83.9884507653682,subj1,18-1,1
6,ə̝,0.0501767792269686,0.696717428046596,114.7228236296,121.743203599134,105.032798282848,342.783895220882,2035.44333335063,2620.42996016334,74.3589754763981,74.8712700877194,subj1,18-1,3
2,ɪ,0.0741346040138877,0.307146135947433,128.785790527761,144.101360974135,127.91656578002,285.42714648371,2390.08287896362,3890.2569047049,83.6593753976692,84.4467019237062,subj1,17-2,2
4,i,0.10929122035037,0.483693491898032,111.973700892662,120.197580875731,106.774782305534,299.558999888588,2311.57611772992,2597.34653463451,78.1845407429789,79.0193367248743,subj1,17-2,1
2,i,0.118080011913757,0.351807179516414,127.320533362697,135.525223652457,120.15944888403,272.951742675679,2401.05788018499,3273.1309830667,85.564343607219,85.9239125056587,subj1,17-1,1
1,ɐ,0.057905565981957,0.241603263067563,129.381700550317,131.531523374853,124.987070556037,680.461648880931,1157.36422913958,2495.37310975727,80.7215528443901,81.3715682446899,subj1,16-2,2
4,a,0.114360290971826,0.486433087631511,107.222687597278,111.039733388545,103.393228150631,530.545375352646,1260.57706085374,2585.45431521106,76.1438335097243,81.0597568859366,subj1,16-2,1
1,a,0.136481833343099,0.471871577511476,118.598301441335,128.852036001219,110.159745944025,674.407227701734,1149.10277049459,2655.9557022467,80.1492030237073,80.6375953374068,subj1,16-1,1
4,ə,0.0804892863305456,0.700741113425289,105.465177229627,106.718042771195,103.289044106357,581.392884479972,1147.63016703322,2671.41764216635,72.6858851598945,74.4016597190767,subj1,16-1,3
2,ɪ,0.0617250135380994,0.430123770965,120.969467624358,124.454213556223,118.512746220352,473.106959129822,1846.65568135508,2321.70244743389,79.8219853762396,80.8201454265105,subj1,15-2,2
5,e,0.0405536320830026,0.643477622107561,111.636529742568,117.002591039218,106.879378640055,456.956988946763,2113.76405452564,2502.04412766009,78.4075971653263,78.7322464883665,subj1,15-2,1
2,e,0.144817788755388,0.387259111264898,119.301161424349,121.508606133872,96.6061921790181,469.003612054184,1849.60947135767,2565.60008372256,82.1635257527664,82.9834791546308,subj1,15-1,1
5,ə̝,0.0567449294714991,0.658275258792839,114.80586368271,115.314550766765,114.413445961855,490.651311306497,1576.18920989136,2414.59691211997,72.39589885935,72.6851140627629,subj1,15-1,3
3,ʊ,0.0671133494243204,0.39875887064255,129.989086513985,130.831281079471,125.512635740068,489.375135494744,1467.7022271469,2593.40218794342,80.7102496535525,81.1082004921276,subj1,14-2,2
6,i,0.132033452135428,0.691337982185176,106.222715158435,113.517822864793,100.088628523922,275.997143100955,2074.58616019359,2580.40308608809,75.7263423439819,77.9432473838215,subj1,14-2,1
3,u,0.117907812886601,0.439006187348484,118.907065650184,123.609745607552,111.380668523051,311.692490636015,890.675309894574,2177.95340737456,77.5528976383257,79.270240359748,subj1,14-1,1
6,ə̝,0.0817494169347102,0.748317683154335,100.891821926584,139.270234554881,96.9608628490668,284.646175383981,2127.7757645748,2296.73018883689,67.6861036292478,69.3869246836151,subj1,14-1,3
4,ɪ,0.0327748611688478,0.490255257729834,118.719772471895,119.735452621578,116.362608489835,364.95899194224,1581.36407309014,2518.55064905799,78.0567675568703,78.1558579239861,subj1,13-2,2
7,i,0.116602871466093,0.784913865353609,104.754276883028,116.165223381737,98.3329519200436,284.783645675532,1966.51186839172,2528.9099788247,72.9887556949171,74.2747996784642,subj1,13-2,1
4,e,0.103204929886315,0.536556408842955,122.495928599271,125.678797993703,116.319635970381,360.903257859794,2029.69504475074,2231.95075961207,82.3759312492033,83.0067764584739,subj1,13-1,1
7,ə̝,0.088048961161751,0.873235428367191,100.449553066801,102.481664534305,91.192616261542,334.83611381494,1530.87219636898,2472.15156339159,67.6652505349221,70.0606637364201,subj1,13-1,3
2,ʊ,0.0544183334210028,0.348582948013592,120.279856881467,120.858527330807,114.875204589044,593.578525083642,2051.44002032704,2696.93778254262,77.2541405367252,78.3414257779122,subj1,12-2,2
4,a,0.163198650049933,0.570340851831768,103.142993927053,118.834710281446,95.2833949797749,345.782383610611,1168.61457738185,2262.97379150522,73.0777770062021,77.5322808356054,subj1,12-2,1
2,u,0.110531732076948,0.481798536869293,115.560671484391,121.466720728337,107.791028708906,508.465787242475,2578.72945381776,3756.39903611932,79.7343746510365,82.4350614202166,subj1,12-1,1
4,ə,0.0989476204182284,0.701413987065848,101.519415670304,125.415068216158,97.2930172191515,490.219367317098,1029.07905965153,2404.97582200269,71.021316486129,73.8368126687848,subj1,12-1,3
2,ɪ,0.0487873140827103,0.268346740795545,116.267242202106,117.013972146547,110.744846794547,433.966814057526,1475.74352940909,2214.13453530564,76.6328056310418,77.2990503230968,subj1,11-2,2
5,o,0.0709042298002056,0.514885301293507,109.314752581643,110.862873070346,106.737014989487,476.477455845858,770.757496202336,2339.08642407849,76.6959396697613,77.45715751929,subj1,11-2,1
2,ɪ,0.0487873140827103,0.268346740795545,116.267242202454,117.013972146978,110.74484679497,433.966814057526,1475.74352940909,2214.13453530564,76.6328056310418,77.2990503230968,subj1,11-1,2
5,o,0.0709042298002056,0.514885301293507,109.314752581404,110.862873070701,106.737014989403,476.477455845858,770.757496202336,2339.08642407849,76.6959396697613,77.45715751929,subj1,11-1,1
3,ɐ,0.0496853966613538,0.28945171937606,116.8260508552,117.396158301142,115.898229261543,505.312638101694,1448.20896503104,2550.86112636055,77.54208655555,77.6942440065425,subj1,10-2,2
5,u,0.155330262367103,0.546481132507099,104.815664011962,126.135988437015,95.5511600989768,361.378673431859,772.159138529368,2442.5238469371,75.5510542932372,79.0670898724522,subj1,10-2,1
3,a,0.139667472605374,0.373395764370304,112.179596785255,119.137607244951,102.427913869419,568.777556168542,1545.37343326782,2467.68342838908,80.0187843191075,81.8012809149226,subj1,10-1,1
5,ə̝ᶷ,0.0720216019577131,0.619231913505169,102.35761420705,104.506654655755,94.5703654472163,297.437826448825,1330.02597149209,2583.14472669009,68.7036683500561,70.5511823616514,subj1,10-1,3
1,ɐ,0.0381158563226594,0.216675929641701,-1,-1,-1,651.224313031779,1793.45535113833,2609.07507119192,64.8749192257293,65.3851896266559,subj1,1-2,2
4,ɐ,0.0325562577754996,0.423544427959394,115.542260597128,116.753292444522,114.20825782438,293.214407157335,1985.27820371199,2625.40031239867,76.58539180357,77.9353669291427,subj1,1-2,2
6,i,0.106145422670697,0.607725316344428,109.159275719888,136.041523433937,104.403243939335,278.345311069974,2188.13999894716,2912.49050141374,73.3253630405774,76.2662223822206,subj1,1-2,1
8,ə,0.0716750246700213,0.849098965305425,102.730593873614,106.296207663788,97.1166321561737,556.792692668178,1659.75826814038,3607.76598426973,72.2746332484532,73.7255255827912,subj1,1-2,3
1,ɐ,0.104646653732421,0.524113764893704,129.681619450134,135.723977972046,124.424097944764,638.887302207363,1471.03399288252,2613.92290135424,80.0422822045679,81.4082392524159,subj1,1-1,2
4,o,0.0632873805230723,0.805887759468812,108.192329368945,110.851937662066,104.476800350787,309.110408948865,1333.34474667173,2475.64335120527,78.6241834476192,79.6814010784829,subj1,1-1,1
6,ə̝,0.0503536239896117,0.964989060454053,101.224645196378,106.226154229628,90.2541696545544,332.944563938816,1808.38897321376,2862.14947434912,71.9322300637339,73.1766197088978,subj1,1-1,3
8,ə,0.0438374121521776,1.1363950877493,-1,-1,-1,602.286324134354,1611.49530998918,3226.76058323906,69.5627945128828,69.7025946988189,subj1,1-1,3
